-49.89000000000001,103.78841905593873
-49.89000000000001,111.77814317431302
-49.89000000000001,119.78340332505759
-49.89,127.78689201893576
-49.89,135.78686055412982
-49.89,143.7785683797911
-51.6738740372099,150
-59.674828037023545,150
-64.32,146.64939158831112
-64.32,138.64563496544724
-64.32,130.65464455926366
-64.32,122.65938745680876
-64.32,114.64326343123251
-64.32,106.6539013671875
-64.32,98.64646524632252
-64.32,90.65794809829703
-64.32,82.65872116332874
-64.32,74.64854910167779
-64.32,66.65266540371492
-64.32,58.642254215276324
-64.32,50.650324123831524
-63.548950366377824,43.43
-55.53692353379912,43.43
-47.52982636767439,43.43
-39.54645898163319,43.43
-31.540603298023342,43.43000000000001
-23.530413169860836,43.46130745887756
-15.584843750000001,44.1887890625
-7.845898437500001,46.169228515625
-0.7541010189056396,49.83206226587295
4.958778133392333,55.38958144187927
8.583808822631834,62.47596492767334
10.108051886558533,70.31198381185531
9.887191925048828,78.28875621795655
7.332439575195313,85.83668502807618
2.3938162612915037,92.06815151214602
-4.181776733398438,96.58935485839842
-1.5611727714538575,99.81571903228759
4.603843078613282,104.82648498535156
8.335390625,111.852763671875
9.837847900390624,119.6888066101074
9.95,127.69809485420586
10.044413757324218,135.69042144775392
11.625364112854005,143.5007579803467
14.398664566278457,150
6.404110992569477,150
-1.1059231567382812,148.86868743896486
-3.8598437499999996,141.46546875
-4.475300254821778,133.48984081268313
-4.48,125.49095878738909
-5.053230981826783,117.53065735816955
-8.415757446289062,110.34143615722655
-14.634737281799314,105.43904357910156
-22.40486672401428,103.78846450805665
-30.405950317382814,103.78
-38.40347548706457,103.78
-46.41254586098715,103.78
-45.376082375105476,92.43000000000002
-37.372482586596156,92.43
-29.378165003601463,92.43
-21.390578355789184,92.12791159629822
-13.630848884582518,90.24461849212646
-7.396190900802613,85.41174721717834
-4.511631889343262,78.03317478179932
-4.404596557617188,70.0537449645996
-7.013487663269043,62.559784460067746
-12.868215236663819,57.246373662948606
-20.516252670288083,55.024227867126456
-28.492606325149534,54.71
-36.49728528762236,54.71
-44.49586379693821,54.71
-49.89,57.31753067591228
-49.89,65.31750276267529
-49.89,73.32136382422411
-49.88999999999999,81.31677032470704
-49.89,89.3111229493469
81.06857452392576,149.99298908233644
79.731103515625,142.114794921875
76.95318316459655,141.24944004058835
70.90327464103699,146.45217350006104
63.80347218513488,150.08734625816345
55.95881702423095,151.52400630950928
48.003660888671874,150.9514294433594
40.45931394577026,148.37942617416383
34.38871827125549,143.25603125572204
30.77321781158447,136.16636623382567
29.65386834144592,128.27107832908632
30.774485778808593,120.39766716003417
34.7846492767334,113.5285873222351
41.035567846298214,108.5888964176178
48.39288411855698,105.51489454507828
56.236799383163444,103.97006966590881
64.2157382440567,103.56
72.21667417049407,103.56
79.46,102.80922668337823
79.44013973236082,94.79194248199462
77.25249477386474,87.19891605377197
71.2439822769165,82.09969749450684
63.44164306640625,80.6409912109375
55.59914306640624,81.99226745605468
49.37540832519531,86.83119613647462
45.78996285846458,92.72
37.78841276200488,92.72
33.812497024536135,88.78766795158387
36.968751220703126,81.50993209838867
42.553664741516116,75.8302891921997
49.46789295196533,71.86784015655518
57.17789958238602,69.78663438081742
65.14868896484374,69.30264724731445
73.09724365234375,70.19401687622072
80.63092269897462,72.81911114692689
87.11812175750732,77.44676258087158
91.62375011444092,83.99544330596925
93.65836715698242,91.71045730590819
93.89,99.68602435683832
93.89,107.6827298130095
93.89,115.6904889537557
93.89,123.69077674829634
93.89,131.70036449551583
94.09443893432616,139.6892014694214
95.27636264801025,147.59002388000488
90.44520888879894,150
82.44228027343749,150
63.68332031249999,138.67863281249998
71.0283882522583,135.5604344558716
77.06711181640624,130.37748535156248
79.46,123.04675126150251
79.46,115.04840275406838
73.18893882268807,113.31
65.19078265547752,113.31
57.22546875,113.92734375
49.9885546875,117.1683984375
45.00399215698242,123.31464641571044
44.414463882446285,131.16354541778566
48.89312850952148,137.52908344268798
56.57153747558594,139.44433181762693
127.72074653625488,70.75854530334472
128.415588516742,78.7121248663962
131.1887698364258,79.15979740142822
137.06659187316893,73.78163697242736
144.2618757629394,70.37585388183595
152.17075977325436,69.29011947631837
160.11367436408997,70.11197904586793
167.5109377002716,73.04956296920777
173.42838646888734,78.35094613075256
177.08975541114808,85.42709168434143
178.77289768218992,93.24038242340089
179.14000000000001,101.21645629882813
179.14,109.22732411476726
179.14000000000001,117.22905962125864
179.14,125.22812912588415
179.14,133.22232224460868
179.14,141.22994215685873
179.14,149.23432131763548
171.90386233156545,150
164.71,149.19871811004356
164.71000000000004,141.19517887598136
164.71,133.19836320069385
164.71000000000004,125.20784658705816
164.71,117.21042042650515
164.71,109.20379131636146
164.71,101.19719351204111
164.12173225402833,93.23441287994385
